Class,Left_Hip_X,Left_Hip_Y,Left_Hip_Z,Right_Hip_X,Right_Hip_Y,Right_Hip_Z,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Z,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Z,Nose_X,Nose_Y,Nose_Z
Class1,0.430152982,0.737406671,0.162329152,0.452815443,0.732181787,-0.162203103,0.487861574,0.348960638,0.228266716,0.504467726,0.330803782,-0.255753189,0.600281,0.386309654,0.014362682
Class1,0.430224955,0.736764014,0.163464785,0.452822894,0.732185602,-0.163316905,0.486815929,0.346854329,0.229787529,0.503683627,0.330574453,-0.257443756,0.599045455,0.385616124,0.015560196
Class1,0.43030265,0.736229479,0.163753122,0.452813804,0.732181907,-0.163593113,0.486305296,0.345913261,0.230174914,0.503111899,0.330476433,-0.257404864,0.598610103,0.385133535,0.016529737
Class1,0.430696219,0.735548854,0.163777962,0.452823997,0.732259035,-0.163616106,0.485615879,0.344154209,0.230082512,0.502411783,0.329752058,-0.258248836,0.597134531,0.382519037,0.015983995
Class1,0.431665272,0.730793595,0.158585951,0.453008264,0.732964396,-0.158424959,0.489526957,0.342360467,0.197289884,0.506512284,0.337415904,-0.268873543,0.610727668,0.369023293,-0.028933559
Class1,0.431781709,0.729067504,0.156270951,0.453001708,0.732970834,-0.156110838,0.490966499,0.342253715,0.197709486,0.50920707,0.338891298,-0.26685667,0.613828123,0.366881907,-0.025315424
Class1,0.431980669,0.727244496,0.155345574,0.453014046,0.73292619,-0.155186653,0.492000788,0.342082798,0.197648838,0.511107147,0.340257943,-0.267180294,0.615669608,0.366268545,-0.023048179
Class1,0.432227194,0.724557519,0.155314699,0.45228979,0.731674552,-0.155155629,0.492957741,0.341944128,0.198883578,0.512121201,0.341386318,-0.266237885,0.616400957,0.367459476,-0.018528102
Class1,0.432303578,0.723938048,0.154145762,0.452259392,0.731563628,-0.154003784,0.493261278,0.341845483,0.196063533,0.51268214,0.342201322,-0.265848786,0.616507351,0.36806199,-0.01729876
Class1,0.432301491,0.723973989,0.154296681,0.452160716,0.731479287,-0.154152229,0.494071394,0.341907233,0.196877435,0.513811469,0.342623711,-0.265594125,0.617918611,0.368442029,-0.01558199
Class1,0.432193816,0.723974943,0.154448256,0.452138036,0.731445253,-0.154303476,0.494322687,0.341961116,0.197464004,0.514750719,0.343123764,-0.265621692,0.618461907,0.368845195,-0.014567221
Class1,0.432103097,0.724056184,0.154493004,0.451708496,0.731574476,-0.154354617,0.494798034,0.342246652,0.198377237,0.515609622,0.343391597,-0.265803844,0.618246734,0.370220393,-0.013933148
Class1,0.432011455,0.724177361,0.154612333,0.45149681,0.731605351,-0.154473215,0.495063335,0.342375189,0.198864534,0.515865505,0.343460113,-0.265695214,0.618121862,0.370960206,-0.013475796
Class1,0.431807727,0.724275291,0.154669851,0.450994164,0.731533289,-0.154532522,0.495478243,0.342631429,0.201036111,0.516319215,0.343375236,-0.263481408,0.618065536,0.373380333,-0.012054894
Class1,0.431573242,0.724461019,0.154724404,0.45077762,0.731526971,-0.154590577,0.49584341,0.342771262,0.201489285,0.516555488,0.343311638,-0.263239235,0.618363619,0.374654263,-0.011329458
Class1,0.431555063,0.724598587,0.154792234,0.450737596,0.731513143,-0.154653251,0.496254981,0.343647689,0.20171009,0.516637683,0.343610138,-0.262387693,0.618462384,0.376290649,-0.010543223
Class1,0.431483239,0.724696696,0.154712752,0.450698823,0.731486619,-0.154562682,0.496561617,0.344305664,0.20185256,0.516624212,0.343746185,-0.259213775,0.618419886,0.377292633,-0.009363907
Class1,0.4310399,0.724826813,0.154674724,0.450695097,0.731485426,-0.154517099,0.496550679,0.344708592,0.202480927,0.516833007,0.343905836,-0.257037401,0.618365049,0.378588557,-0.005490967
Class1,0.43070367,0.72489804,0.154526412,0.450648457,0.73144412,-0.154358536,0.496539712,0.344903648,0.203255594,0.516953588,0.34402439,-0.254926175,0.618320644,0.37937817,-0.003258879
Class1,0.430687517,0.724943459,0.154519975,0.450440705,0.731440663,-0.154348627,0.496638715,0.345445424,0.205267176,0.51700753,0.344083726,-0.250461847,0.618137658,0.380958289,0.00015201
Class1,0.430680573,0.725005329,0.15451999,0.450105697,0.731417537,-0.154346004,0.496694177,0.345630586,0.206343278,0.517090321,0.344145894,-0.248960987,0.617976069,0.382063121,0.001747927
Class1,0.430288196,0.725065947,0.154529795,0.449632078,0.731355608,-0.154355139,0.496690124,0.346173167,0.208046496,0.517083108,0.344203144,-0.246867672,0.617695808,0.384118319,0.005453139
Class1,0.429986507,0.725117803,0.15445812,0.449262023,0.731304705,-0.154280394,0.49666366,0.346772641,0.208586246,0.517090857,0.344284415,-0.244491786,0.617444992,0.38515228,0.006970659
Class1,0.429912686,0.725115776,0.154422089,0.449170321,0.731032372,-0.15424332,0.496674806,0.347099215,0.208615586,0.517084956,0.344266355,-0.242964819,0.616437674,0.386857718,0.007235726
Class1,0.429864854,0.725146234,0.154425114,0.449092507,0.730800986,-0.154246256,0.496691912,0.347520292,0.209474802,0.517080009,0.344231069,-0.242474079,0.615867257,0.388018489,0.008446622
Class1,0.429860473,0.725365043,0.154440165,0.448857814,0.730772376,-0.154261827,0.49669674,0.348656982,0.209399372,0.517040968,0.343823731,-0.243015498,0.615808487,0.388460338,0.008380256
Class1,0.429856807,0.725807607,0.154441565,0.448854715,0.730764925,-0.15426378,0.496702015,0.349411994,0.208381444,0.51704073,0.343773782,-0.242835075,0.615554273,0.389231205,0.00688203
Class1,0.429853022,0.725827456,0.15434733,0.448850036,0.73056072,-0.154172689,0.496720254,0.350479066,0.20613189,0.517050743,0.343720615,-0.243114963,0.615289271,0.391101241,0.00631492
Class1,0.42984435,0.725844324,0.154286787,0.448685467,0.730131209,-0.154113308,0.496801496,0.351249546,0.20522885,0.517044008,0.34364146,-0.243314892,0.615009964,0.3923181,0.005981711
Class1,0.429831952,0.725855172,0.154258415,0.448685676,0.72974962,-0.154087543,0.496803075,0.352058619,0.203366861,0.517162979,0.343641013,-0.243437037,0.614742637,0.392869234,0.003296857
Class1,0.42980966,0.725872457,0.153967828,0.448690861,0.729239047,-0.153804645,0.496774703,0.352479458,0.20260343,0.517273724,0.343637645,-0.243546486,0.614369631,0.393757135,0.0028178
Class1,0.429807872,0.726184666,0.153851539,0.448693275,0.729227185,-0.153691828,0.496872544,0.353731334,0.202490345,0.517258704,0.34373194,-0.242922097,0.613669932,0.395873338,0.002583297
Class1,0.429801762,0.726348937,0.153643668,0.448691279,0.729182184,-0.153487459,0.496968567,0.354455054,0.202272713,0.517258883,0.343780965,-0.241358817,0.613005459,0.396716088,0.002266142
Class1,0.429796368,0.726745546,0.153655246,0.448693693,0.72913444,-0.153498203,0.497097373,0.355731159,0.202608168,0.517255902,0.343992531,-0.240595251,0.612502694,0.398822486,0.003228069
Class1,0.429782599,0.727148116,0.153656542,0.448690981,0.729119718,-0.153499216,0.497181803,0.3563658,0.202755243,0.517254591,0.344066441,-0.240040094,0.612003446,0.400155336,0.004136937
Class1,0.429777771,0.727941155,0.153708786,0.448535115,0.729178846,-0.153549269,0.497382104,0.357466727,0.202951968,0.517246544,0.344244212,-0.240147069,0.611508667,0.402052104,0.004137622
Class1,0.429814547,0.728188515,0.153712541,0.448421955,0.729197025,-0.153552592,0.497779459,0.357964873,0.202479213,0.517231226,0.344425946,-0.241332382,0.611348689,0.403204888,0.002895072
Class1,0.429786831,0.729223967,0.153748259,0.448428422,0.729681909,-0.1535891,0.497791886,0.358709306,0.202733308,0.517419875,0.344425499,-0.241108492,0.611200035,0.404175818,0.003147432
Class1,0.429787546,0.729828715,0.153767049,0.448476166,0.729920685,-0.153608069,0.497839004,0.359192073,0.20280847,0.517535329,0.344424099,-0.240883172,0.611068308,0.404795289,0.003182325
Class1,0.429762632,0.730321765,0.153767541,0.448538393,0.730259955,-0.153609082,0.497843295,0.359940588,0.202140525,0.517757118,0.344375134,-0.239680246,0.610242069,0.405099571,0.002526457
Class1,0.429687858,0.730517566,0.153767675,0.448596448,0.730441511,-0.153609812,0.49784708,0.360379845,0.201428711,0.517959774,0.34435907,-0.239100829,0.609704077,0.40540266,0.002058757
Class1,0.429730803,0.730768681,0.153653622,0.448701382,0.730483651,-0.153500959,0.497832775,0.360729903,0.201402858,0.518032908,0.344359368,-0.23698613,0.609323502,0.405903459,0.002449502
Class1,0.429752648,0.731052339,0.153571337,0.448827833,0.730534852,-0.153422877,0.497801483,0.361083508,0.20142284,0.518115163,0.344352692,-0.235099941,0.608985543,0.406257898,0.003128776
Class1,0.429814309,0.731411517,0.153515011,0.448829204,0.730535388,-0.153367653,0.497831285,0.361506492,0.201469004,0.518155217,0.344365746,-0.23416011,0.608908772,0.406806022,0.004211139
Class1,0.42989397,0.731704772,0.153423458,0.44883287,0.730559766,-0.153278768,0.497824311,0.361667663,0.201479658,0.518186688,0.344442606,-0.232886165,0.608787835,0.407206804,0.004631826
Class1,0.429906428,0.731745481,0.153204694,0.448845416,0.730561674,-0.15306738,0.497836709,0.361713737,0.201175123,0.518350422,0.344443828,-0.232377842,0.608701289,0.407399833,0.004602085
Class1,0.429910004,0.731821954,0.153174579,0.448856324,0.730563521,-0.153038934,0.497837603,0.361780256,0.201231822,0.518450201,0.344443589,-0.231996581,0.608562052,0.407625705,0.00493697
Class1,0.430135757,0.732436895,0.153171167,0.448812872,0.731171191,-0.153035581,0.498024374,0.362013668,0.201251432,0.518369675,0.344446182,-0.232041731,0.608422101,0.407791734,0.004857098
Class1,0.430219501,0.732761621,0.153166607,0.448812395,0.731470764,-0.153030679,0.498108864,0.362186432,0.201266825,0.518325865,0.344454944,-0.232146055,0.608296812,0.407927334,0.004713255
Class1,0.430384934,0.733445764,0.153163761,0.448812902,0.73180145,-0.153027743,0.498133034,0.362347722,0.201290622,0.518259466,0.344454914,-0.232583418,0.608213961,0.408018917,0.004596128
Class1,0.430567861,0.733780444,0.15313822,0.448816448,0.731876731,-0.153000966,0.4981713,0.362425655,0.201272085,0.518207908,0.344448656,-0.232633218,0.608138025,0.408092171,0.004452743
Class1,0.430689901,0.734127223,0.153127387,0.448845983,0.732221127,-0.152989656,0.498214036,0.362410277,0.201043263,0.518207848,0.344457775,-0.233067125,0.608061194,0.40825662,0.004268971
Class1,0.430931836,0.73437053,0.153112486,0.448883533,0.732422233,-0.152974173,0.49827379,0.362481683,0.200799122,0.518200636,0.344475716,-0.233461797,0.607976079,0.408315271,0.003768133
Class1,0.430962563,0.734744191,0.153073728,0.449063629,0.732956111,-0.152937084,0.498279572,0.362485796,0.19979766,0.518229604,0.344516963,-0.234105796,0.607793093,0.408387214,0.002913794
Class1,0.431012005,0.735008836,0.153017342,0.449264109,0.73338902,-0.152882382,0.498283714,0.362501472,0.199016795,0.518241942,0.344579577,-0.234507233,0.60764879,0.4084346,0.002077275
Class1,0.43109706,0.735014617,0.153001577,0.449296385,0.733410239,-0.152867854,0.498325527,0.362444341,0.196833566,0.518246353,0.344593674,-0.236413285,0.607451499,0.408548564,-0.000620902
Class1,0.431145757,0.735028505,0.152991384,0.449345201,0.733438969,-0.152858466,0.498340726,0.362415135,0.195869729,0.518251717,0.344599754,-0.23743996,0.607307613,0.408620864,-0.001788372
Class1,0.431197613,0.735039175,0.153013438,0.449295998,0.733460903,-0.152881861,0.498368561,0.362493515,0.194914192,0.518239558,0.344609588,-0.240454406,0.607208014,0.408631742,-0.003969402
Class1,0.431270897,0.735070825,0.153022319,0.449264675,0.733510077,-0.152891546,0.498422921,0.362594068,0.194221318,0.518230855,0.344616771,-0.242006078,0.607166469,0.408635259,-0.005309194
Class1,0.431262523,0.735122144,0.153019994,0.448911309,0.733886302,-0.152889401,0.498456329,0.362594873,0.192509487,0.518147707,0.344605267,-0.244110093,0.607153833,0.408653438,-0.006710922
Class1,0.431264669,0.735214412,0.153011248,0.448653072,0.734105766,-0.152881056,0.498461634,0.362588614,0.191889733,0.518101573,0.344594568,-0.245036364,0.607144713,0.408702463,-0.006930318
Class1,0.431296349,0.735434294,0.153016865,0.448420554,0.734578133,-0.152887627,0.498470515,0.362486184,0.191475138,0.517841458,0.344530404,-0.247577012,0.607132077,0.408691674,-0.007206163
Class1,0.431357414,0.735572755,0.153074965,0.448271066,0.73480922,-0.152947888,0.49848035,0.362443954,0.191429645,0.517619848,0.344491035,-0.249398023,0.607113123,0.408691615,-0.007407919
Class1,0.43159315,0.735549331,0.153117165,0.448272645,0.734905183,-0.152991459,0.498485476,0.361723453,0.191384211,0.516793132,0.344414204,-0.250791967,0.607083142,0.408118397,-0.008042965
Class1,0.431643277,0.735523582,0.153117582,0.448280931,0.73500663,-0.152992219,0.498451054,0.361189187,0.19131121,0.516312957,0.344333321,-0.250903308,0.607028961,0.407537043,-0.008494418
Class1,0.431548685,0.735544503,0.153118417,0.448475271,0.736466289,-0.152994096,0.498248786,0.360919535,0.189325824,0.515561283,0.343635798,-0.252862871,0.607154191,0.405253142,-0.016627613
Class1,0.431504309,0.735544324,0.153114602,0.448836356,0.737039089,-0.152991563,0.498112112,0.360592961,0.188449562,0.515199482,0.343273163,-0.253360391,0.607181489,0.404140174,-0.018399119
Class2,0.491357923,0.51177901,0.153523952,0.343558758,0.498132378,-0.152590886,0.55060178,0.227707386,-0.108371802,0.316991359,0.205631316,-0.541158915,0.448595852,0.065956853,-0.600477517
Class2,0.412884802,0.711638391,0.118003726,0.42455858,0.714722872,-0.117838413,0.4782646,0.301293582,0.17957674,0.46745196,0.277949631,-0.325133026,0.554872274,0.151758328,-0.190341979
Class2,0.447227627,0.718190789,0.146961644,0.463583529,0.73029381,-0.146851271,0.486427516,0.303324074,0.219473526,0.494516253,0.288643867,-0.32226932,0.574288964,0.164248884,-0.083538972
Class2,0.461027086,0.717683136,0.155492604,0.467044502,0.731772125,-0.155353069,0.497064173,0.302056491,0.208425283,0.488779664,0.291456699,-0.311667144,0.568994701,0.157056689,-0.092596188
Class2,0.462614894,0.71199894,0.158464506,0.466598511,0.714147866,-0.158358991,0.500556111,0.303655088,0.211412087,0.492999464,0.292397171,-0.303629935,0.572257042,0.163991824,-0.097715706
Class2,0.462977767,0.713387609,0.15786235,0.465696245,0.713435709,-0.157811016,0.500667512,0.304569483,0.210661128,0.494239777,0.295645446,-0.300599039,0.573014796,0.160822928,-0.11582014
Class2,0.458449453,0.715882123,0.153534159,0.472250968,0.721634328,-0.15376237,0.497062773,0.303077668,0.18602185,0.498204619,0.294627517,-0.300981402,0.568466604,0.152949795,-0.162649855
Class2,0.45541054,0.718733311,0.152182817,0.476330489,0.730600834,-0.152273446,0.491389751,0.299388558,0.19351171,0.501680911,0.296748966,-0.299011052,0.570340157,0.154880628,-0.11631342
Class2,0.451368779,0.716137707,0.153502852,0.478253901,0.730619669,-0.154102668,0.492435634,0.299045712,0.197680175,0.503023446,0.296756625,-0.304312646,0.570792913,0.151841909,-0.104951791
Class2,0.447448164,0.717633963,0.155487612,0.479869485,0.732419074,-0.156014264,0.492040217,0.298937529,0.197459117,0.502473176,0.297644794,-0.308426559,0.570680618,0.151588425,-0.106631123
Class2,0.445618749,0.715808094,0.153940216,0.480905175,0.729108095,-0.154629782,0.490616739,0.300135881,0.189903587,0.50262779,0.297083437,-0.306753367,0.570424736,0.150338039,-0.111841269
Class2,0.448364913,0.71415925,0.159617141,0.481363624,0.726402283,-0.160251185,0.491331577,0.299742192,0.193946227,0.501332939,0.29612574,-0.30957824,0.570516765,0.151416913,-0.105271116
Class2,0.449434638,0.713690281,0.163764387,0.481820643,0.727217078,-0.164349452,0.493023008,0.299356729,0.192986518,0.500583589,0.297283232,-0.312787682,0.570477903,0.146507755,-0.104643375
Class2,0.449585378,0.713385165,0.16572994,0.482148021,0.727568388,-0.16622892,0.494168192,0.299573302,0.192575529,0.500152349,0.298126966,-0.31240502,0.570909917,0.145787835,-0.103826284
Class2,0.450204223,0.713563442,0.166797236,0.482387424,0.728063703,-0.167286426,0.495011687,0.300277621,0.194490999,0.50012213,0.29856503,-0.311285168,0.568648875,0.142202824,-0.103661038
Class2,0.450483859,0.713793695,0.167333037,0.482525498,0.728630304,-0.167821869,0.495531082,0.300854176,0.195611,0.499669462,0.298943639,-0.310869008,0.568103969,0.141156211,-0.103971258
Class2,0.4507837,0.7139377,0.167549118,0.482580125,0.72874105,-0.168033198,0.495913595,0.301113814,0.196331352,0.499024749,0.299168199,-0.310471505,0.565882981,0.138487771,-0.10333921
Class2,0.451555431,0.713694513,0.168771714,0.482683539,0.728349745,-0.169209406,0.495977491,0.301148653,0.19646804,0.498632073,0.299151242,-0.311424583,0.565562248,0.137285069,-0.101264812
Class2,0.453139752,0.71325767,0.170476303,0.482774377,0.728245854,-0.170838416,0.496446937,0.300864011,0.19700034,0.497811288,0.299284458,-0.314044446,0.561975121,0.133533806,-0.100890718
Class2,0.455085814,0.713147879,0.172384828,0.482812047,0.728101254,-0.172613472,0.496549696,0.300701141,0.197349802,0.497547805,0.299333453,-0.320381761,0.560611904,0.132734329,-0.10058748
Class2,0.456715167,0.713200808,0.172867715,0.482931435,0.728217125,-0.173131317,0.497603714,0.300826699,0.197519958,0.497185498,0.300344348,-0.319808036,0.559327245,0.131897658,-0.100513026
Class2,0.45808655,0.713103175,0.173072264,0.483009517,0.728238165,-0.173340827,0.498627454,0.300925344,0.197624654,0.496846467,0.301130295,-0.319651634,0.558813334,0.131918415,-0.100912467
Class2,0.458145976,0.712899327,0.173704758,0.483063042,0.728188097,-0.174000159,0.498763382,0.300700039,0.197804704,0.496847123,0.301675558,-0.320541352,0.555628061,0.129016638,-0.10086868
Class2,0.458216995,0.712579072,0.174755782,0.483112901,0.72785449,-0.17503193,0.49883312,0.300423175,0.198186934,0.496806204,0.301871419,-0.321372062,0.554237306,0.127936155,-0.100152254
Class2,0.458309799,0.712483406,0.176680818,0.483135074,0.727567136,-0.176908776,0.498838931,0.300340027,0.201218262,0.496687919,0.301943809,-0.322185338,0.551233649,0.127612606,-0.094166353
Class2,0.458324701,0.712526202,0.17810902,0.483168483,0.727491319,-0.178359091,0.498643339,0.300231814,0.204315931,0.496627599,0.301986903,-0.323263079,0.549985349,0.127782866,-0.092787713
Class2,0.458255559,0.712562203,0.178986102,0.483177483,0.727302134,-0.179225907,0.498653233,0.2998164,0.207870796,0.496203721,0.301819384,-0.323209465,0.546373248,0.127190247,-0.09127824
Class2,0.458248734,0.712536514,0.180254638,0.483179748,0.726845801,-0.180428207,0.498506695,0.299514949,0.212303966,0.49596265,0.301849991,-0.323233575,0.544382453,0.126872614,-0.086433522
Class2,0.457621872,0.712608933,0.181447417,0.483193904,0.726644754,-0.18161948,0.497828335,0.299323112,0.218335301,0.495797127,0.301789492,-0.319855481,0.54225713,0.124531493,-0.076355778
Class2,0.456446111,0.713340402,0.181318626,0.483365148,0.7270419,-0.181530267,0.497271478,0.299086243,0.221896484,0.495731443,0.301552951,-0.31712994,0.541654825,0.123255171,-0.074289583
Class2,0.456052452,0.714224219,0.1811838,0.483368814,0.727577388,-0.181407526,0.497069865,0.298897803,0.222625241,0.495411873,0.301359534,-0.317154378,0.539498687,0.121783152,-0.075904295
Class2,0.456081718,0.714647532,0.181168646,0.483377814,0.727693617,-0.181419566,0.497074217,0.298727781,0.224594727,0.495090574,0.301104218,-0.317074358,0.538775504,0.120709613,-0.076343223
Class2,0.456106812,0.714632392,0.180695251,0.483383179,0.727615118,-0.180974647,0.49705106,0.298479199,0.223679945,0.495065689,0.300933301,-0.315744698,0.538665891,0.120307021,-0.080224559
Class2,0.455940664,0.714683354,0.17909959,0.483572513,0.727624655,-0.179480508,0.496901095,0.298462033,0.223206773,0.495028436,0.300764263,-0.315256923,0.538782537,0.120348498,-0.085074715
Class2,0.455818266,0.714671671,0.178413883,0.483620703,0.727627039,-0.178843081,0.496649802,0.29841736,0.222685874,0.495031893,0.300466567,-0.314385563,0.538218141,0.119761601,-0.085175388
Class2,0.45573318,0.714673936,0.178184241,0.483665287,0.727630019,-0.178636834,0.496386498,0.298389554,0.222623676,0.495035708,0.300281465,-0.313684195,0.537950814,0.119381532,-0.084475398
Class2,0.455722719,0.714681089,0.178186625,0.48367393,0.727565587,-0.17863813,0.496227771,0.298425615,0.222852394,0.495016962,0.300036609,-0.312706381,0.536735713,0.118216112,-0.083976835
Class2,0.455743909,0.714684904,0.17887412,0.483681262,0.727389038,-0.179284737,0.495987266,0.298477769,0.223790929,0.495023161,0.299758583,-0.311214656,0.536148429,0.117462166,-0.078339703
Class2,0.455764949,0.714689374,0.179242224,0.48368749,0.727226913,-0.179612905,0.495731294,0.298556209,0.223670021,0.494960487,0.299744457,-0.309846133,0.53525281,0.116872437,-0.073459998
Class2,0.455747098,0.714722633,0.179263011,0.483810812,0.72705555,-0.179627672,0.495230794,0.298676461,0.223533347,0.494939238,0.299660742,-0.307923377,0.5343799,0.116653219,-0.071224347
Class2,0.455770075,0.71470964,0.179821908,0.483786911,0.72661531,-0.180104256,0.494841129,0.298684418,0.224856004,0.494846076,0.299399436,-0.30697313,0.533694267,0.116285354,-0.066769123
Class2,0.455877185,0.714622319,0.180397198,0.483470082,0.726257384,-0.180572942,0.494680345,0.298693329,0.228735641,0.494766772,0.299145311,-0.306257904,0.533271015,0.115713522,-0.060997598
Class2,0.455670714,0.71451807,0.181361467,0.483454138,0.725447595,-0.18146874,0.4937163,0.298757255,0.233571663,0.49484843,0.298728138,-0.304971606,0.532316804,0.115742765,-0.051196642
Class2,0.455417693,0.714264691,0.18295522,0.483391732,0.724574685,-0.183006793,0.493061334,0.298758984,0.236987606,0.494884193,0.29829976,-0.305115163,0.531672716,0.115779079,-0.048576582
Class2,0.455300659,0.713556409,0.183205903,0.483113408,0.723433435,-0.183194965,0.492491424,0.298614711,0.242440745,0.494886488,0.297211856,-0.305230528,0.530708194,0.115413636,-0.044473965
Class2,0.454904526,0.712909758,0.183846727,0.483055592,0.722858489,-0.183813572,0.491833866,0.298536032,0.242625713,0.494906843,0.296390712,-0.305315495,0.530156732,0.115099385,-0.04524523
Class2,0.454053938,0.712801456,0.183815703,0.483151019,0.722868085,-0.183799565,0.490770876,0.298424125,0.238660514,0.494935721,0.296241999,-0.305186838,0.530125856,0.114911564,-0.048397478
Class2,0.453294784,0.712760568,0.183466151,0.483274788,0.722916842,-0.183549628,0.489999741,0.298345864,0.235396698,0.494948775,0.29614535,-0.306275278,0.530127227,0.114805728,-0.057211444
Class2,0.452734351,0.712755442,0.18340081,0.483324796,0.723226666,-0.183520153,0.489592254,0.298335403,0.233544022,0.494866967,0.296122968,-0.30906412,0.530008614,0.114613324,-0.065172248
Class2,0.452551633,0.712644279,0.183379412,0.483342141,0.723263621,-0.183506876,0.48945114,0.298322141,0.231881961,0.494803041,0.296127737,-0.310330778,0.529999793,0.11434783,-0.06872417
Class2,0.451570719,0.712641597,0.182804212,0.483424067,0.723407805,-0.183034167,0.488519549,0.298441499,0.230098873,0.494799525,0.296153545,-0.311889678,0.529968619,0.114255562,-0.071132913
Class2,0.450945467,0.71266216,0.182550251,0.483490616,0.72348243,-0.182838589,0.488086969,0.298680514,0.227999762,0.494779021,0.296189904,-0.313408077,0.529976666,0.11427708,-0.074111678
Class2,0.450731069,0.712608874,0.182531297,0.483487606,0.723530591,-0.182820588,0.487861723,0.298750311,0.226122424,0.494693398,0.296269894,-0.314517647,0.529923618,0.114235155,-0.077176437
Class2,0.45071274,0.712595522,0.183109418,0.483472943,0.723637462,-0.183431312,0.487801135,0.298808575,0.225779936,0.494651705,0.29644376,-0.314848453,0.529874802,0.114127837,-0.077128209
Class2,0.450561643,0.712590337,0.183750153,0.483498842,0.723670423,-0.184102327,0.487520427,0.298836648,0.225792035,0.494655102,0.29662475,-0.314864039,0.529887319,0.114034384,-0.076514088
Class2,0.450277328,0.712584496,0.184013054,0.483658701,0.723719895,-0.184394568,0.487291157,0.298839122,0.225748539,0.494724572,0.296723336,-0.315083355,0.529891789,0.113977365,-0.076046742
Class2,0.450014532,0.71258992,0.184000492,0.483957887,0.723833382,-0.184387133,0.48710072,0.298889607,0.22575292,0.494788229,0.296768218,-0.315898687,0.530031085,0.114118308,-0.075743578
Class2,0.449723899,0.712579072,0.183868989,0.48413223,0.723909676,-0.184283778,0.486893028,0.298948556,0.225675061,0.494849533,0.296793848,-0.316055775,0.530113995,0.114216007,-0.075660124
Class2,0.449604154,0.712576866,0.184845835,0.484148175,0.723945618,-0.185273737,0.486788601,0.299051464,0.227184266,0.494931728,0.296816528,-0.316031724,0.530144632,0.114398822,-0.069949046
Class2,0.449578017,0.712478459,0.185622036,0.484130651,0.723959804,-0.186050251,0.486763507,0.299091518,0.227771729,0.495050043,0.296839714,-0.316005409,0.530163705,0.11453338,-0.068819232
Class2,0.44930923,0.712422669,0.185368314,0.484199643,0.723974466,-0.18582733,0.486685693,0.299227744,0.229176939,0.495087415,0.296891481,-0.316803247,0.530205309,0.114894167,-0.069013149
Class2,0.449160844,0.712410927,0.184999153,0.48424685,0.724062026,-0.185487509,0.48662141,0.299349189,0.230412051,0.495111376,0.296938926,-0.318268865,0.530293941,0.115197234,-0.070465177
Class2,0.449031502,0.712327003,0.184445813,0.484252512,0.724083126,-0.184956476,0.486577094,0.299645603,0.231338635,0.495142519,0.296948105,-0.318317086,0.530293107,0.115298077,-0.070508592
Class2,0.448862851,0.711973131,0.183539361,0.484304279,0.724083185,-0.184086695,0.486484438,0.299792975,0.2317155,0.495165527,0.296956301,-0.320209503,0.530300796,0.115433969,-0.073522933
Class2,0.448873818,0.711686373,0.183836594,0.484223664,0.723955214,-0.184365988,0.486480445,0.299820602,0.23356767,0.49517107,0.296965331,-0.320191413,0.53052932,0.115710683,-0.072764993
Class2,0.448880136,0.711553037,0.184079915,0.484179229,0.723920882,-0.184593305,0.486476988,0.29982996,0.235010058,0.495190203,0.296971887,-0.320130378,0.530682802,0.115841888,-0.070998311
Class2,0.449039608,0.711438417,0.184101909,0.484192699,0.723845363,-0.184609234,0.486555755,0.300067276,0.234898537,0.495189667,0.296981782,-0.319868684,0.531151354,0.116221897,-0.07063368
Class2,0.449274629,0.7112481,0.184305593,0.48421675,0.72357434,-0.184796631,0.486595541,0.300106704,0.234855965,0.495186865,0.296989113,-0.319229424,0.531332493,0.116431236,-0.06870994
Class2,0.449999034,0.710741401,0.185953856,0.484190971,0.723347783,-0.186333492,0.486909091,0.299970448,0.234790787,0.49514994,0.297025323,-0.319210023,0.531565666,0.11644163,-0.06771788
Class2,0.450385988,0.71064502,0.186943352,0.48417002,0.723322153,-0.187266499,0.487071157,0.299950719,0.23474656,0.495119542,0.297059804,-0.319187999,0.531789839,0.11651551,-0.066704251
Class2,0.450386852,0.710636258,0.186761707,0.484465212,0.723419189,-0.187107503,0.487150073,0.299776077,0.234050602,0.49506101,0.297031581,-0.320033729,0.531852663,0.11653275,-0.068162784
Class2,0.450511277,0.710790873,0.186951697,0.484747291,0.723797441,-0.187310174,0.487314671,0.299708873,0.233395308,0.495037436,0.29704529,-0.320969373,0.531883776,0.116542786,-0.068586312
Class2,0.45088318,0.711666048,0.187731475,0.484757245,0.725398481,-0.188023105,0.48768574,0.299701571,0.232897907,0.49503091,0.297492355,-0.321086824,0.532152772,0.116524868,-0.066864423
Class2,0.451447099,0.712190092,0.187862158,0.484768987,0.726360857,-0.188120902,0.487916946,0.299688607,0.232562214,0.495024621,0.297792315,-0.321071774,0.532364845,0.116507806,-0.065381363
Class2,0.451464862,0.71282202,0.187962607,0.484786898,0.727676809,-0.188202173,0.487900883,0.299702078,0.232325464,0.495135427,0.298076242,-0.321726531,0.53362143,0.116509996,-0.065322973
Class2,0.45152697,0.713247955,0.188189074,0.484772205,0.728587508,-0.188402668,0.487924367,0.299750507,0.232313409,0.495203912,0.298412919,-0.322402805,0.534624219,0.11651361,-0.065343268
